id	mpn	title	description	link	image_link	price	brand	product_type	condition	google_product_category	manufacturer	availability
"145"	"145"	"Foracort Forte Rotacaps"	"<p style=text-align: center;><span style=font-size: medium;><strong>Foracort Forte Rotacaps</strong></span></p> <p style=text-align: justify;><strong><span style=font-size: medium;>What is Budesonide and Formoterol Fumarate?</span></strong><br /><span style=font-size: medium;>Budesonide is a corticosteroid drug which stops the release of inflammation-causing chemicals and substances in the body. Formoterol Fumarate on the other hand is a bronchodilator which functions by relaxing muscles in the air passages to enhance breathing.</span><br /><span style=font-size: medium;>Budesonide and Formoterol Fumarate combination inhalation medicine is prescribed to prevent asthma attacks. It is also used to stop flare-ups or deteriorating chronic obstructive pulmonary disease (COPD).</span><br /><span style=font-size: medium;>Budesonide and Formoterol Fumarate may also be used for con"	"http://www.directmall.co.uk/foracort-forte-rotacaps.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_145_2.jpg"	"15.27"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"147"	"147"	"Fomtide Disk "	"<p style=text-align: center;><strong><span style=font-size: medium;>Fomtide Disk</span></strong></p> <p style=text-align: justify;><strong><span style=font-size: medium;>What is Budesonide and Formoterol Fumarate?</span></strong><br /><span style=font-size: medium;>Budesonide is a corticosteroid drug which stops the release of inflammation-causing chemicals and substances in the body. Formoterol Fumarate on the other hand is a bronchodilator which functions by relaxing muscles in the air passages to enhance breathing.</span><br /><span style=font-size: medium;>Budesonide and Formoterol Fumarate combination inhalation medicine is prescribed to prevent asthma attacks. It is also used to stop flare-ups or deteriorating chronic obstructive pulmonary disease (COPD).</span><br /><span style=font-size: medium;>Budesonide and Formoterol Fumarate may also be used for conditions not"	"http://www.directmall.co.uk/fomtide-disk.html"	"http://www.alldaychemist.com/media/catalog/productno_selection"	"17.85"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"148"	"148"	"Foracort Inhaler "	"<p style=text-align: center;><strong><span style=font-size: medium;>Foracort Inhaler</span></strong></p> <p style=text-align: justify;><strong><span style=font-size: medium;>What is Budesonide and Formoterol Fumarate?</span></strong><br /><span style=font-size: medium;>Budesonide is a corticosteroid drug which stops the release of inflammation-causing chemicals and substances in the body. Formoterol Fumarate on the other hand is a bronchodilator which functions by relaxing muscles in the air passages to enhance breathing.</span><br /><span style=font-size: medium;>Budesonide and Formoterol Fumarate combination inhalation medicine is prescribed to prevent asthma attacks. It is also used to stop flare-ups or deteriorating chronic obstructive pulmonary disease (COPD).</span><br /><span style=font-size: medium;>Budesonide and Formoterol Fumarate may also be used for conditions"	"http://www.directmall.co.uk/foracort-inhaler.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_148_2.jpg"	"15.87"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"149"	"149"	"Foracort Inhaler "	"<p style=text-align: center;><strong><span style=font-size: medium;>Foracort Inhaler</span></strong></p> <p style=text-align: justify;><strong><span style=font-size: medium;>What is Budesonide and Formoterol Fumarate?</span></strong><br /><span style=font-size: medium;>Budesonide is a corticosteroid drug which stops the release of inflammation-causing chemicals and substances in the body. Formoterol Fumarate on the other hand is a bronchodilator which functions by relaxing muscles in the air passages to enhance breathing.</span><br /><span style=font-size: medium;>Budesonide and Formoterol Fumarate combination inhalation medicine is prescribed to prevent asthma attacks. It is also used to stop flare-ups or deteriorating chronic obstructive pulmonary disease (COPD).</span><br /><span style=font-size: medium;>Budesonide and Formoterol Fumarate may also be used for conditions"	"http://www.directmall.co.uk/foracort-inhaler-6933.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_149_2.jpg"	"18.86"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"151"	"151"	"Foracort Rotacaps"	"<p style=text-align: center;><strong><span style=font-size: medium;>Foracort Rotacaps</span></strong></p> <p style=text-align: justify;><strong><span style=font-size: medium;>What is Budesonide and Formoterol Fumarate?</span></strong><br /><span style=font-size: medium;>Budesonide is a corticosteroid drug which stops the release of inflammation-causing chemicals and substances in the body. Formoterol Fumarate on the other hand is a bronchodilator which functions by relaxing muscles in the air passages to enhance breathing.</span><br /><span style=font-size: medium;>Budesonide and Formoterol Fumarate combination inhalation medicine is prescribed to prevent asthma attacks. It is also used to stop flare-ups or deteriorating chronic obstructive pulmonary disease (COPD).</span><br /><span style=font-size: medium;>Budesonide and Formoterol Fumarate may also be used for condition"	"http://www.directmall.co.uk/foracort-rotacaps.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_151_2.jpg"	"11.15"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"155"	"155"	"Fomtide Disk "	"<p style=text-align: center;><span style=font-size: medium;><strong>Fomtide Disk</strong></span></p> <p style=text-align: justify;><strong><span style=font-size: medium;>What is Budesonide and Formoterol Fumarate?</span></strong><br /><span style=font-size: medium;>Budesonide is a corticosteroid drug which stops the release of inflammation-causing chemicals and substances in the body. Formoterol Fumarate on the other hand is a bronchodilator which functions by relaxing muscles in the air passages to enhance breathing.</span><br /><span style=font-size: medium;>Budesonide and Formoterol Fumarate combination inhalation medicine is prescribed to prevent asthma attacks. It is also used to stop flare-ups or deteriorating chronic obstructive pulmonary disease (COPD).</span><br /><span style=font-size: medium;>Budesonide and Formoterol Fumarate may also be used for conditions not"	"http://www.directmall.co.uk/fomtide-disk-5257.html"	"http://www.alldaychemist.com/media/catalog/productno_selection"	"17.85"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"157"	"157"	"Foracort Multihaler "	"<p style=text-align: center;><strong><span style=font-size: medium;>Foracort Multihaler</span></strong></p> <p style=text-align: justify;><strong><span style=font-size: medium;>What is Budesonide and Formoterol Fumarate?</span></strong><br /><span style=font-size: medium;>Budesonide is a corticosteroid drug which stops the release of inflammation-causing chemicals and substances in the body. Formoterol Fumarate on the other hand is a bronchodilator which functions by relaxing muscles in the air passages to enhance breathing.</span><br /><span style=font-size: medium;>Budesonide and Formoterol Fumarate combination inhalation medicine is prescribed to prevent asthma attacks. It is also used to stop flare-ups or deteriorating chronic obstructive pulmonary disease (COPD).</span><br /><span style=font-size: medium;>Budesonide and Formoterol Fumarate may also be used for conditi"	"http://www.directmall.co.uk/foracort-multihaler-5265.html"	"http://www.alldaychemist.com/media/catalog/productno_selection"	"18.98"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"158"	"158"	"Foracort Rotacaps"	"<p style=text-align: center;><strong><span style=font-size: medium;>Foracort Rotacaps</span></strong></p> <p style=text-align: justify;><strong><span style=font-size: medium;>What is Budesonide and Formoterol Fumarate?</span></strong><br /><span style=font-size: medium;>Budesonide is a corticosteroid drug which stops the release of inflammation-causing chemicals and substances in the body. Formoterol Fumarate on the other hand is a bronchodilator which functions by relaxing muscles in the air passages to enhance breathing.</span><br /><span style=font-size: medium;>Budesonide and Formoterol Fumarate combination inhalation medicine is prescribed to prevent asthma attacks. It is also used to stop flare-ups or deteriorating chronic obstructive pulmonary disease (COPD).</span><br /><span style=font-size: medium;>Budesonide and Formoterol Fumarate may also be used for condition"	"http://www.directmall.co.uk/foracort-rotacaps-6101.html"	"http://www.alldaychemist.com/media/catalog/product/7/5/750x1000_3_2.jpg"	"13.52"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"159"	"159"	"Foracort Rotacaps"	"<p style=text-align: center;><strong><span style=font-size: medium;>Foracort Rotacaps</span></strong></p> <p style=text-align: justify;><strong><span style=font-size: medium;>What is Budesonide and Formoterol Fumarate?</span></strong><br /><span style=font-size: medium;>Budesonide is a corticosteroid drug which stops the release of inflammation-causing chemicals and substances in the body. Formoterol Fumarate on the other hand is a bronchodilator which functions by relaxing muscles in the air passages to enhance breathing.</span><br /><span style=font-size: medium;>Budesonide and Formoterol Fumarate combination inhalation medicine is prescribed to prevent asthma attacks. It is also used to stop flare-ups or deteriorating chronic obstructive pulmonary disease (COPD).</span><br /><span style=font-size: medium;>Budesonide and Formoterol Fumarate may also be used for condition"	"http://www.directmall.co.uk/foracort-rotacaps-6105.html"	"http://www.alldaychemist.com/media/catalog/product/f/o/foracort_rota.jpg"	"14.1"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"161"	"161"	"Budesal Respules"	"<p style=text-align: center;><span style=font-size: medium;><strong>&nbsp;Budesal Respules</strong></span></p> <h3 style=text-align: justify;><span style=font-size: medium;>What is Budesonide Salbutamol?</span></h3> <p style=text-align: justify;><span style=font-size: medium;>Budesonide Salbutamol is a steroidal medication that prevents the release of certain inflammation causing substances in the body. It is prescribed for the prevention of asthma attacks. However, it will not treat an asthma attack that has already occurred. Budesonide Salbutamol is sold under various trade names, a couple of which are Pulmicort Respules and Budesal Respules (made by Cipla).</span><br /><br /></p> <h3 style=text-align: justify;><span style=font-size: medium;>Important Information about Budesonide Salbutamol</span></h3> <p style=text-align: justify;><span style=font-size: medium;"	"http://www.directmall.co.uk/budesal-respules.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_161_2.jpg"	"39.37"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
